encoding,model,accuracy,precision,recall,F1,AUC
ordinal,RF,0.5423728813559322,0.5083213887561714,0.5041016420399099,0.5027183606419428,
gray,RF,0.5423728813559322,0.5170616420616421,0.5065658544831454,0.5079540489440671,
rankhot,RF,0.5288135593220339,0.503504738963105,0.49630944422673523,0.49738415240273975,
count,RF,0.5152542372881356,0.49639991052204796,0.48588629430703145,0.48689760416184674,
minhash,RF,0.4576271186440678,0.432784365393061,0.42854859654380184,0.42938833581532415,
similarity,RF,0.5322033898305085,0.5046422457464277,0.4970762930007761,0.498351584195109,
gap,RF,0.4847457627118644,0.455960440043551,0.4523408865632419,0.4523217789404839,
sum,RF,0.5152542372881356,0.4894747533628327,0.481143050336937,0.4825191254423447,
helm,RF,0.5050847457627119,0.47312636165577343,0.46689180363139005,0.4663016826028512,
polynomial,RF,0.5254237288135594,0.4947623600466032,0.48948387542933536,0.4894093012669752,
backdiff,RF,0.5186440677966102,0.48843614791025475,0.47911220734115556,0.47852698274881905,
target,RF,0.535593220338983,0.5139647418600467,0.5022529064183244,0.503180150433079,
mestimate,RF,0.5322033898305085,0.510727223573939,0.4987068071275443,0.4998691901876602,
jamesstein,RF,0.5322033898305085,0.510727223573939,0.4987068071275443,0.4998691901876602,
loout,RF,0.24067796610169492,0.08022598870056498,0.3333333333333333,0.12932604735883427,
glmm,RF,0.5322033898305085,0.510727223573939,0.4987068071275443,0.4998691901876602,
catboost,RF,0.45084745762711864,0.3575958092087124,0.41663938897981456,0.3445461291120455,
onehot,mlp,0.559322033898305,0.5404284141901617,0.5369140099736444,0.5373348741503564,
binary,mlp,0.5525423728813559,0.5284940548963961,0.5240781294422289,0.5226431932573026,
basen,mlp,0.5423728813559322,0.524806426635695,0.520814027646512,0.5203305046573214,
hash,mlp,0.5322033898305085,0.5107791122828717,0.5003188800012294,0.4854153184361795,
ordinal,mlp,0.5627118644067797,0.5393708257437765,0.5271754915746525,0.5226359364290399,
gray,mlp,0.559322033898305,0.5374025892408245,0.5359320132469668,0.5360818746103092,
rankhot,mlp,0.5661016949152542,0.5467442772109721,0.5374472695419653,0.5367509980302979,
count,mlp,0.5796610169491525,0.5587809739835722,0.5486856765250532,0.5478981932102222,
minhash,mlp,0.5288135593220339,0.509131156613171,0.49827343768009036,0.49987590109087976,
similarity,mlp,0.5457627118644067,0.5231622952211188,0.5148551977440201,0.5141807996779549,
gap,mlp,0.5423728813559322,0.5275224673202614,0.5142550886332726,0.5134277316123522,
sum,mlp,0.5728813559322034,0.5555992656700761,0.5512651468000583,0.5514583754589139,
