encoding,model,mae,mse,rmse,nrmse,r2
glmm,mlp,31.695922353584013,1584.9923129445388,39.811961932873125,0.31348001521947344,0.8131641955168647
catboost,mlp,38.65291248974811,2330.1404195098744,48.27152804200292,0.380090771984275,0.7253275891105023
quantile,mlp,41.61265822595997,2658.820962470323,51.5637562874382,0.4060138290349465,0.6865833673496502
summary,mlp,39.663809719558536,2471.4620846350977,49.713801751979275,0.3914472578896006,0.7086688666807921
onehot,knn,37.432388663967615,2355.2775708502027,48.53120203384832,0.3821354490854198,0.7220030806394756
binary,knn,37.34574898785425,2344.511417004049,48.42015507001241,0.38126106354340483,0.7232738258117789
basen,knn,38.65668016194332,2578.78008097166,50.781690410734264,0.3998558300057816,0.6956227465115192
hash,knn,37.344939271255065,2342.521943319838,48.39960685088091,0.38109926654236936,0.7235086463536141
ordinal,knn,40.19433198380567,2595.808906882591,50.94908151166801,0.4011738701706143,0.6936128088285239
gray,knn,37.18137651821863,2330.602267206478,48.2763116570278,0.38012843824431336,0.7249155434770361
rankhot,knn,37.23481781376518,2349.9865587044533,48.47665993758701,0.3817059837605276,0.7226275866828489
count,knn,41.6914979757085,2812.090526315789,53.02914789354802,0.41755234561848836,0.6680847671824472
minhash,knn,65.28825910931174,6533.044372469635,80.8272501850065,0.6364350408268229,0.22889504317040066
similarity,knn,37.26477732793523,2348.642591093118,48.462795947954945,0.3815968184878342,0.7227862171815619
gap,knn,38.139271255060734,2416.342348178138,49.15630527387243,0.38705752184151515,0.7147955140287705
sum,knn,37.314170040485834,2328.557894736842,48.255133351145574,0.3799616799302801,0.7251568438042748
helm,knn,42.294736842105266,2799.6226720647774,52.911460687310246,0.4166256747032303,0.6695563665878481
polynomial,knn,37.432388663967615,2355.2775708502027,48.53120203384832,0.3821354490854198,0.7220030806394756
backdiff,knn,37.11740890688259,2327.2220242914973,48.24128962094087,0.3798526741806368,0.725314518582427
target,knn,43.79512195121951,3213.1157723577235,56.68435209436308,0.446333481057977,0.6212441755565081
mestimate,knn,44.39512195121951,3297.9440650406505,57.42772906045172,0.4521868429956828,0.6112447817569875
jamesstein,knn,44.395121951219515,3204.782113821139,56.61079502905024,0.4457542915673247,0.6222265309813606
